source_key,folder,frame_index,source_path,split,role,pair_key
folder_2_frame_44,2,44,D:\iccd\data\20260319\2\44-Camera1[20600555].tif,train,target_member,folder_2_block_05
folder_2_frame_45,2,45,D:\iccd\data\20260319\2\45-Camera1[20600555].tif,train,target_member,folder_2_block_05
folder_2_frame_46,2,46,D:\iccd\data\20260319\2\46-Camera1[20600555].tif,train,input,folder_2_block_06
folder_2_frame_47,2,47,D:\iccd\data\20260319\2\47-Camera1[20600555].tif,train,target_member,folder_2_block_06
folder_2_frame_48,2,48,D:\iccd\data\20260319\2\48-Camera1[20600555].tif,train,target_member,folder_2_block_06
folder_2_frame_49,2,49,D:\iccd\data\20260319\2\49-Camera1[20600555].tif,train,target_member,folder_2_block_06
folder_2_frame_50,2,50,D:\iccd\data\20260319\2\50-Camera1[20600555].tif,train,target_member,folder_2_block_06
folder_2_frame_51,2,51,D:\iccd\data\20260319\2\51-Camera1[20600555].tif,train,target_member,folder_2_block_06
folder_2_frame_52,2,52,D:\iccd\data\20260319\2\52-Camera1[20600555].tif,train,target_member,folder_2_block_06
folder_2_frame_53,2,53,D:\iccd\data\20260319\2\53-Camera1[20600555].tif,train,target_member,folder_2_block_06
folder_2_frame_54,2,54,D:\iccd\data\20260319\2\54-Camera1[20600555].tif,train,target_member,folder_2_block_06
folder_2_frame_55,2,55,D:\iccd\data\20260319\2\55-Camera1[20600555].tif,train,input,folder_2_block_07
folder_2_frame_56,2,56,D:\iccd\data\20260319\2\56-Camera1[20600555].tif,train,target_member,folder_2_block_07
folder_2_frame_57,2,57,D:\iccd\data\20260319\2\57-Camera1[20600555].tif,train,target_member,folder_2_block_07
folder_2_frame_58,2,58,D:\iccd\data\20260319\2\58-Camera1[20600555].tif,train,target_member,folder_2_block_07
folder_2_frame_59,2,59,D:\iccd\data\20260319\2\59-Camera1[20600555].tif,train,target_member,folder_2_block_07
folder_2_frame_60,2,60,D:\iccd\data\20260319\2\60-Camera1[20600555].tif,train,target_member,folder_2_block_07
folder_2_frame_61,2,61,D:\iccd\data\20260319\2\61-Camera1[20600555].tif,train,target_member,folder_2_block_07
folder_2_frame_62,2,62,D:\iccd\data\20260319\2\62-Camera1[20600555].tif,train,target_member,folder_2_block_07
folder_2_frame_63,2,63,D:\iccd\data\20260319\2\63-Camera1[20600555].tif,train,target_member,folder_2_block_07
folder_2_frame_64,2,64,D:\iccd\data\20260319\2\64-Camera1[20600555].tif,train,input,folder_2_block_08
folder_2_frame_65,2,65,D:\iccd\data\20260319\2\65-Camera1[20600555].tif,train,target_member,folder_2_block_08
folder_2_frame_66,2,66,D:\iccd\data\20260319\2\66-Camera1[20600555].tif,train,target_member,folder_2_block_08
folder_2_frame_67,2,67,D:\iccd\data\20260319\2\67-Camera1[20600555].tif,train,target_member,folder_2_block_08
folder_2_frame_68,2,68,D:\iccd\data\20260319\2\68-Camera1[20600555].tif,train,target_member,folder_2_block_08
folder_2_frame_69,2,69,D:\iccd\data\20260319\2\69-Camera1[20600555].tif,train,target_member,folder_2_block_08
folder_2_frame_70,2,70,D:\iccd\data\20260319\2\70-Camera1[20600555].tif,train,target_member,folder_2_block_08
folder_2_frame_71,2,71,D:\iccd\data\20260319\2\71-Camera1[20600555].tif,train,target_member,folder_2_block_08
folder_2_frame_72,2,72,D:\iccd\data\20260319\2\72-Camera1[20600555].tif,train,target_member,folder_2_block_08
folder_2_frame_73,2,73,D:\iccd\data\20260319\2\73-Camera1[20600555].tif,train,input,folder_2_block_09
folder_2_frame_74,2,74,D:\iccd\data\20260319\2\74-Camera1[20600555].tif,train,target_member,folder_2_block_09
folder_2_frame_75,2,75,D:\iccd\data\20260319\2\75-Camera1[20600555].tif,train,target_member,folder_2_block_09
folder_2_frame_76,2,76,D:\iccd\data\20260319\2\76-Camera1[20600555].tif,train,target_member,folder_2_block_09
folder_2_frame_77,2,77,D:\iccd\data\20260319\2\77-Camera1[20600555].tif,train,target_member,folder_2_block_09
folder_2_frame_78,2,78,D:\iccd\data\20260319\2\78-Camera1[20600555].tif,train,target_member,folder_2_block_09
folder_2_frame_79,2,79,D:\iccd\data\20260319\2\79-Camera1[20600555].tif,train,target_member,folder_2_block_09
folder_2_frame_80,2,80,D:\iccd\data\20260319\2\80-Camera1[20600555].tif,train,target_member,folder_2_block_09
folder_2_frame_81,2,81,D:\iccd\data\20260319\2\81-Camera1[20600555].tif,train,target_member,folder_2_block_09
folder_2_frame_82,2,82,D:\iccd\data\20260319\2\82-Camera1[20600555].tif,train,input,folder_2_block_10
folder_2_frame_83,2,83,D:\iccd\data\20260319\2\83-Camera1[20600555].tif,train,target_member,folder_2_block_10
folder_2_frame_84,2,84,D:\iccd\data\20260319\2\84-Camera1[20600555].tif,train,target_member,folder_2_block_10
folder_2_frame_85,2,85,D:\iccd\data\20260319\2\85-Camera1[20600555].tif,train,target_member,folder_2_block_10
folder_2_frame_86,2,86,D:\iccd\data\20260319\2\86-Camera1[20600555].tif,train,target_member,folder_2_block_10
folder_2_frame_87,2,87,D:\iccd\data\20260319\2\87-Camera1[20600555].tif,train,target_member,folder_2_block_10
folder_2_frame_88,2,88,D:\iccd\data\20260319\2\88-Camera1[20600555].tif,train,target_member,folder_2_block_10
folder_2_frame_89,2,89,D:\iccd\data\20260319\2\89-Camera1[20600555].tif,train,target_member,folder_2_block_10
folder_2_frame_90,2,90,D:\iccd\data\20260319\2\90-Camera1[20600555].tif,train,target_member,folder_2_block_10
folder_2_frame_91,2,91,D:\iccd\data\20260319\2\91-Camera1[20600555].tif,train,input,folder_2_block_11
folder_2_frame_92,2,92,D:\iccd\data\20260319\2\92-Camera1[20600555].tif,train,target_member,folder_2_block_11
folder_2_frame_93,2,93,D:\iccd\data\20260319\2\93-Camera1[20600555].tif,train,target_member,folder_2_block_11
folder_2_frame_94,2,94,D:\iccd\data\20260319\2\94-Camera1[20600555].tif,train,target_member,folder_2_block_11
folder_2_frame_95,2,95,D:\iccd\data\20260319\2\95-Camera1[20600555].tif,train,target_member,folder_2_block_11
folder_2_frame_96,2,96,D:\iccd\data\20260319\2\96-Camera1[20600555].tif,train,target_member,folder_2_block_11
folder_2_frame_97,2,97,D:\iccd\data\20260319\2\97-Camera1[20600555].tif,train,target_member,folder_2_block_11
folder_2_frame_98,2,98,D:\iccd\data\20260319\2\98-Camera1[20600555].tif,train,target_member,folder_2_block_11
folder_2_frame_99,2,99,D:\iccd\data\20260319\2\99-Camera1[20600555].tif,train,target_member,folder_2_block_11
folder_2_frame_100,2,100,D:\iccd\data\20260319\2\100-Camera1[20600555].tif,train,input,folder_2_block_12
folder_2_frame_101,2,101,D:\iccd\data\20260319\2\101-Camera1[20600555].tif,train,target_member,folder_2_block_12
folder_2_frame_102,2,102,D:\iccd\data\20260319\2\102-Camera1[20600555].tif,train,target_member,folder_2_block_12
folder_2_frame_103,2,103,D:\iccd\data\20260319\2\103-Camera1[20600555].tif,train,target_member,folder_2_block_12
folder_2_frame_104,2,104,D:\iccd\data\20260319\2\104-Camera1[20600555].tif,train,target_member,folder_2_block_12
folder_2_frame_105,2,105,D:\iccd\data\20260319\2\105-Camera1[20600555].tif,train,target_member,folder_2_block_12
folder_2_frame_106,2,106,D:\iccd\data\20260319\2\106-Camera1[20600555].tif,train,target_member,folder_2_block_12
folder_2_frame_107,2,107,D:\iccd\data\20260319\2\107-Camera1[20600555].tif,train,target_member,folder_2_block_12
folder_2_frame_108,2,108,D:\iccd\data\20260319\2\108-Camera1[20600555].tif,train,target_member,folder_2_block_12
folder_2_frame_109,2,109,D:\iccd\data\20260319\2\109-Camera1[20600555].tif,train,input,folder_2_block_13
folder_2_frame_110,2,110,D:\iccd\data\20260319\2\110-Camera1[20600555].tif,train,target_member,folder_2_block_13
folder_2_frame_111,2,111,D:\iccd\data\20260319\2\111-Camera1[20600555].tif,train,target_member,folder_2_block_13
folder_2_frame_112,2,112,D:\iccd\data\20260319\2\112-Camera1[20600555].tif,train,target_member,folder_2_block_13
folder_2_frame_113,2,113,D:\iccd\data\20260319\2\113-Camera1[20600555].tif,train,target_member,folder_2_block_13
folder_2_frame_114,2,114,D:\iccd\data\20260319\2\114-Camera1[20600555].tif,train,target_member,folder_2_block_13
folder_2_frame_115,2,115,D:\iccd\data\20260319\2\115-Camera1[20600555].tif,train,target_member,folder_2_block_13
folder_2_frame_116,2,116,D:\iccd\data\20260319\2\116-Camera1[20600555].tif,train,target_member,folder_2_block_13
folder_2_frame_117,2,117,D:\iccd\data\20260319\2\117-Camera1[20600555].tif,train,target_member,folder_2_block_13
folder_2_frame_118,2,118,D:\iccd\data\20260319\2\118-Camera1[20600555].tif,train,input,folder_2_block_14
folder_2_frame_119,2,119,D:\iccd\data\20260319\2\119-Camera1[20600555].tif,train,target_member,folder_2_block_14
folder_2_frame_120,2,120,D:\iccd\data\20260319\2\120-Camera1[20600555].tif,train,target_member,folder_2_block_14
folder_2_frame_121,2,121,D:\iccd\data\20260319\2\121-Camera1[20600555].tif,train,target_member,folder_2_block_14
folder_2_frame_122,2,122,D:\iccd\data\20260319\2\122-Camera1[20600555].tif,train,target_member,folder_2_block_14
folder_2_frame_123,2,123,D:\iccd\data\20260319\2\123-Camera1[20600555].tif,train,target_member,folder_2_block_14
folder_2_frame_124,2,124,D:\iccd\data\20260319\2\124-Camera1[20600555].tif,train,target_member,folder_2_block_14
folder_2_frame_125,2,125,D:\iccd\data\20260319\2\125-Camera1[20600555].tif,train,target_member,folder_2_block_14
folder_2_frame_126,2,126,D:\iccd\data\20260319\2\126-Camera1[20600555].tif,train,target_member,folder_2_block_14
folder_2_frame_127,2,127,D:\iccd\data\20260319\2\127-Camera1[20600555].tif,train,input,folder_2_block_15
folder_2_frame_128,2,128,D:\iccd\data\20260319\2\128-Camera1[20600555].tif,train,target_member,folder_2_block_15
folder_2_frame_129,2,129,D:\iccd\data\20260319\2\129-Camera1[20600555].tif,train,target_member,folder_2_block_15
folder_2_frame_130,2,130,D:\iccd\data\20260319\2\130-Camera1[20600555].tif,train,target_member,folder_2_block_15
folder_2_frame_131,2,131,D:\iccd\data\20260319\2\131-Camera1[20600555].tif,train,target_member,folder_2_block_15
folder_2_frame_132,2,132,D:\iccd\data\20260319\2\132-Camera1[20600555].tif,train,target_member,folder_2_block_15
folder_2_frame_133,2,133,D:\iccd\data\20260319\2\133-Camera1[20600555].tif,train,target_member,folder_2_block_15
folder_2_frame_134,2,134,D:\iccd\data\20260319\2\134-Camera1[20600555].tif,train,target_member,folder_2_block_15
folder_2_frame_135,2,135,D:\iccd\data\20260319\2\135-Camera1[20600555].tif,train,target_member,folder_2_block_15
folder_2_frame_136,2,136,D:\iccd\data\20260319\2\136-Camera1[20600555].tif,train,input,folder_2_block_16
folder_2_frame_137,2,137,D:\iccd\data\20260319\2\137-Camera1[20600555].tif,train,target_member,folder_2_block_16
folder_2_frame_138,2,138,D:\iccd\data\20260319\2\138-Camera1[20600555].tif,train,target_member,folder_2_block_16
folder_2_frame_139,2,139,D:\iccd\data\20260319\2\139-Camera1[20600555].tif,train,target_member,folder_2_block_16
folder_2_frame_140,2,140,D:\iccd\data\20260319\2\140-Camera1[20600555].tif,train,target_member,folder_2_block_16
folder_2_frame_141,2,141,D:\iccd\data\20260319\2\141-Camera1[20600555].tif,train,target_member,folder_2_block_16
folder_2_frame_142,2,142,D:\iccd\data\20260319\2\142-Camera1[20600555].tif,train,target_member,folder_2_block_16
folder_2_frame_143,2,143,D:\iccd\data\20260319\2\143-Camera1[20600555].tif,train,target_member,folder_2_block_16
folder_2_frame_144,2,144,D:\iccd\data\20260319\2\144-Camera1[20600555].tif,train,target_member,folder_2_block_16
folder_2_frame_145,2,145,D:\iccd\data\20260319\2\145-Camera1[20600555].tif,train,input,folder_2_block_17
folder_2_frame_146,2,146,D:\iccd\data\20260319\2\146-Camera1[20600555].tif,train,target_member,folder_2_block_17
folder_2_frame_147,2,147,D:\iccd\data\20260319\2\147-Camera1[20600555].tif,train,target_member,folder_2_block_17
folder_2_frame_148,2,148,D:\iccd\data\20260319\2\148-Camera1[20600555].tif,train,target_member,folder_2_block_17
folder_2_frame_149,2,149,D:\iccd\data\20260319\2\149-Camera1[20600555].tif,train,target_member,folder_2_block_17
folder_2_frame_150,2,150,D:\iccd\data\20260319\2\150-Camera1[20600555].tif,train,target_member,folder_2_block_17
folder_2_frame_151,2,151,D:\iccd\data\20260319\2\151-Camera1[20600555].tif,train,target_member,folder_2_block_17
folder_2_frame_152,2,152,D:\iccd\data\20260319\2\152-Camera1[20600555].tif,train,target_member,folder_2_block_17
folder_2_frame_153,2,153,D:\iccd\data\20260319\2\153-Camera1[20600555].tif,train,target_member,folder_2_block_17
folder_2_frame_154,2,154,D:\iccd\data\20260319\2\154-Camera1[20600555].tif,train,input,folder_2_block_18
folder_2_frame_155,2,155,D:\iccd\data\20260319\2\155-Camera1[20600555].tif,train,target_member,folder_2_block_18
folder_2_frame_156,2,156,D:\iccd\data\20260319\2\156-Camera1[20600555].tif,train,target_member,folder_2_block_18
folder_2_frame_157,2,157,D:\iccd\data\20260319\2\157-Camera1[20600555].tif,train,target_member,folder_2_block_18
folder_2_frame_158,2,158,D:\iccd\data\20260319\2\158-Camera1[20600555].tif,train,target_member,folder_2_block_18
folder_2_frame_159,2,159,D:\iccd\data\20260319\2\159-Camera1[20600555].tif,train,target_member,folder_2_block_18
folder_2_frame_160,2,160,D:\iccd\data\20260319\2\160-Camera1[20600555].tif,train,target_member,folder_2_block_18
folder_2_frame_161,2,161,D:\iccd\data\20260319\2\161-Camera1[20600555].tif,train,target_member,folder_2_block_18
folder_2_frame_162,2,162,D:\iccd\data\20260319\2\162-Camera1[20600555].tif,train,target_member,folder_2_block_18
folder_2_frame_163,2,163,D:\iccd\data\20260319\2\163-Camera1[20600555].tif,train,input,folder_2_block_19
folder_2_frame_164,2,164,D:\iccd\data\20260319\2\164-Camera1[20600555].tif,train,target_member,folder_2_block_19
folder_2_frame_165,2,165,D:\iccd\data\20260319\2\165-Camera1[20600555].tif,train,target_member,folder_2_block_19
folder_2_frame_166,2,166,D:\iccd\data\20260319\2\166-Camera1[20600555].tif,train,target_member,folder_2_block_19
folder_2_frame_167,2,167,D:\iccd\data\20260319\2\167-Camera1[20600555].tif,train,target_member,folder_2_block_19
folder_2_frame_168,2,168,D:\iccd\data\20260319\2\168-Camera1[20600555].tif,train,target_member,folder_2_block_19
folder_2_frame_169,2,169,D:\iccd\data\20260319\2\169-Camera1[20600555].tif,train,target_member,folder_2_block_19
folder_2_frame_170,2,170,D:\iccd\data\20260319\2\170-Camera1[20600555].tif,train,target_member,folder_2_block_19
folder_2_frame_171,2,171,D:\iccd\data\20260319\2\171-Camera1[20600555].tif,train,target_member,folder_2_block_19
folder_2_frame_172,2,172,D:\iccd\data\20260319\2\172-Camera1[20600555].tif,train,input,folder_2_block_20
folder_2_frame_173,2,173,D:\iccd\data\20260319\2\173-Camera1[20600555].tif,train,target_member,folder_2_block_20
folder_2_frame_174,2,174,D:\iccd\data\20260319\2\174-Camera1[20600555].tif,train,target_member,folder_2_block_20
folder_2_frame_175,2,175,D:\iccd\data\20260319\2\175-Camera1[20600555].tif,train,target_member,folder_2_block_20
folder_2_frame_176,2,176,D:\iccd\data\20260319\2\176-Camera1[20600555].tif,train,target_member,folder_2_block_20
folder_2_frame_177,2,177,D:\iccd\data\20260319\2\177-Camera1[20600555].tif,train,target_member,folder_2_block_20
folder_2_frame_178,2,178,D:\iccd\data\20260319\2\178-Camera1[20600555].tif,train,target_member,folder_2_block_20
folder_2_frame_179,2,179,D:\iccd\data\20260319\2\179-Camera1[20600555].tif,train,target_member,folder_2_block_20
folder_2_frame_180,2,180,D:\iccd\data\20260319\2\180-Camera1[20600555].tif,train,target_member,folder_2_block_20
folder_2_frame_181,2,181,D:\iccd\data\20260319\2\181-Camera1[20600555].tif,train,input,folder_2_block_21
folder_2_frame_182,2,182,D:\iccd\data\20260319\2\182-Camera1[20600555].tif,train,target_member,folder_2_block_21
folder_2_frame_183,2,183,D:\iccd\data\20260319\2\183-Camera1[20600555].tif,train,target_member,folder_2_block_21
folder_2_frame_184,2,184,D:\iccd\data\20260319\2\184-Camera1[20600555].tif,train,target_member,folder_2_block_21
folder_2_frame_185,2,185,D:\iccd\data\20260319\2\185-Camera1[20600555].tif,train,target_member,folder_2_block_21
folder_2_frame_186,2,186,D:\iccd\data\20260319\2\186-Camera1[20600555].tif,train,target_member,folder_2_block_21
folder_2_frame_187,2,187,D:\iccd\data\20260319\2\187-Camera1[20600555].tif,train,target_member,folder_2_block_21
folder_2_frame_188,2,188,D:\iccd\data\20260319\2\188-Camera1[20600555].tif,train,target_member,folder_2_block_21
folder_2_frame_189,2,189,D:\iccd\data\20260319\2\189-Camera1[20600555].tif,train,target_member,folder_2_block_21
folder_2_frame_190,2,190,D:\iccd\data\20260319\2\190-Camera1[20600555].tif,train,input,folder_2_block_22
folder_2_frame_191,2,191,D:\iccd\data\20260319\2\191-Camera1[20600555].tif,train,target_member,folder_2_block_22
folder_2_frame_192,2,192,D:\iccd\data\20260319\2\192-Camera1[20600555].tif,train,target_member,folder_2_block_22
folder_2_frame_193,2,193,D:\iccd\data\20260319\2\193-Camera1[20600555].tif,train,target_member,folder_2_block_22
folder_2_frame_194,2,194,D:\iccd\data\20260319\2\194-Camera1[20600555].tif,train,target_member,folder_2_block_22
folder_2_frame_195,2,195,D:\iccd\data\20260319\2\195-Camera1[20600555].tif,train,target_member,folder_2_block_22
folder_2_frame_196,2,196,D:\iccd\data\20260319\2\196-Camera1[20600555].tif,train,target_member,folder_2_block_22
folder_2_frame_197,2,197,D:\iccd\data\20260319\2\197-Camera1[20600555].tif,train,target_member,folder_2_block_22
folder_2_frame_198,2,198,D:\iccd\data\20260319\2\198-Camera1[20600555].tif,train,target_member,folder_2_block_22
folder_4_frame_1,4,1,D:\iccd\data\20260319\4\1-Camera1[20600555].tif,train,input,folder_4_block_01
folder_4_frame_2,4,2,D:\iccd\data\20260319\4\2-Camera1[20600555].tif,train,target_member,folder_4_block_01
folder_4_frame_3,4,3,D:\iccd\data\20260319\4\3-Camera1[20600555].tif,train,target_member,folder_4_block_01
folder_4_frame_4,4,4,D:\iccd\data\20260319\4\4-Camera1[20600555].tif,train,target_member,folder_4_block_01
folder_4_frame_5,4,5,D:\iccd\data\20260319\4\5-Camera1[20600555].tif,train,target_member,folder_4_block_01
folder_4_frame_6,4,6,D:\iccd\data\20260319\4\6-Camera1[20600555].tif,train,target_member,folder_4_block_01
folder_4_frame_7,4,7,D:\iccd\data\20260319\4\7-Camera1[20600555].tif,train,target_member,folder_4_block_01
folder_4_frame_8,4,8,D:\iccd\data\20260319\4\8-Camera1[20600555].tif,train,target_member,folder_4_block_01
folder_4_frame_9,4,9,D:\iccd\data\20260319\4\9-Camera1[20600555].tif,train,target_member,folder_4_block_01
folder_4_frame_10,4,10,D:\iccd\data\20260319\4\10-Camera1[20600555].tif,train,input,folder_4_block_02
folder_4_frame_11,4,11,D:\iccd\data\20260319\4\11-Camera1[20600555].tif,train,target_member,folder_4_block_02
folder_4_frame_12,4,12,D:\iccd\data\20260319\4\12-Camera1[20600555].tif,train,target_member,folder_4_block_02
